name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.club_settings` has an RLS policy `Authenticated update club settings` for `UPDATE` that allows unrestricted access (both USING and WITH CHECK are always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""club_settings"",""qual"":""true"",""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""UPDATE"",""with_check"":""true"",""policy_name"":""Authenticated update club settings"",""permissive_using"":true,""permissive_with_check"":true}",rls_policy_always_true_public_club_settings_Authenticated update club settings
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.collections` has an RLS policy `Allow authenticated delete collections` for `DELETE` that allows unrestricted access (USING clause is always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""collections"",""qual"":""true"",""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""DELETE"",""with_check"":null,""policy_name"":""Allow authenticated delete collections"",""permissive_using"":true,""permissive_with_check"":false}",rls_policy_always_true_public_collections_Allow authenticated delete collections
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.collections` has an RLS policy `Allow authenticated insert collections` for `INSERT` that allows unrestricted access (WITH CHECK clause is always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""collections"",""qual"":null,""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""INSERT"",""with_check"":""true"",""policy_name"":""Allow authenticated insert collections"",""permissive_using"":false,""permissive_with_check"":true}",rls_policy_always_true_public_collections_Allow authenticated insert collections
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.collections` has an RLS policy `Allow authenticated update collections` for `UPDATE` that allows unrestricted access (both USING and WITH CHECK are always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""collections"",""qual"":""true"",""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""UPDATE"",""with_check"":""true"",""policy_name"":""Allow authenticated update collections"",""permissive_using"":true,""permissive_with_check"":true}",rls_policy_always_true_public_collections_Allow authenticated update collections
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.order_timeline` has an RLS policy `Admin write order_timeline` for `INSERT` that allows unrestricted access (WITH CHECK clause is always true). This effectively bypasses row-level security for -.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""order_timeline"",""qual"":null,""type"":""table"",""roles"":[""-""],""schema"":""public"",""command"":""INSERT"",""with_check"":""true"",""policy_name"":""Admin write order_timeline"",""permissive_using"":false,""permissive_with_check"":true}",rls_policy_always_true_public_order_timeline_Admin write order_timeline
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.orders` has an RLS policy `Public create orders` for `INSERT` that allows unrestricted access (WITH CHECK clause is always true). This effectively bypasses row-level security for -.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""orders"",""qual"":null,""type"":""table"",""roles"":[""-""],""schema"":""public"",""command"":""INSERT"",""with_check"":""true"",""policy_name"":""Public create orders"",""permissive_using"":false,""permissive_with_check"":true}",rls_policy_always_true_public_orders_Public create orders
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.product_collections` has an RLS policy `Admin manage product_collections` for `ALL` that allows unrestricted access (both USING and WITH CHECK are always true). This effectively bypasses row-level security for -.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""product_collections"",""qual"":""true"",""type"":""table"",""roles"":[""-""],""schema"":""public"",""command"":""ALL"",""with_check"":""true"",""policy_name"":""Admin manage product_collections"",""permissive_using"":true,""permissive_with_check"":true}",rls_policy_always_true_public_product_collections_Admin manage product_collections
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.product_option_values` has an RLS policy `Allow authenticated users to delete product option values` for `DELETE` that allows unrestricted access (USING clause is always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""product_option_values"",""qual"":""true"",""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""DELETE"",""with_check"":null,""policy_name"":""Allow authenticated users to delete product option values"",""permissive_using"":true,""permissive_with_check"":false}",rls_policy_always_true_public_product_option_values_Allow authenticated users to delete product option values
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.product_option_values` has an RLS policy `Allow authenticated users to insert product option values` for `INSERT` that allows unrestricted access (WITH CHECK clause is always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""product_option_values"",""qual"":null,""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""INSERT"",""with_check"":""true"",""policy_name"":""Allow authenticated users to insert product option values"",""permissive_using"":false,""permissive_with_check"":true}",rls_policy_always_true_public_product_option_values_Allow authenticated users to insert product option values
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.product_option_values` has an RLS policy `Allow authenticated users to update product option values` for `UPDATE` that allows unrestricted access (both USING and WITH CHECK are always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""product_option_values"",""qual"":""true"",""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""UPDATE"",""with_check"":""true"",""policy_name"":""Allow authenticated users to update product option values"",""permissive_using"":true,""permissive_with_check"":true}",rls_policy_always_true_public_product_option_values_Allow authenticated users to update product option values
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.product_options` has an RLS policy `Allow authenticated users to delete product options` for `DELETE` that allows unrestricted access (USING clause is always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""product_options"",""qual"":""true"",""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""DELETE"",""with_check"":null,""policy_name"":""Allow authenticated users to delete product options"",""permissive_using"":true,""permissive_with_check"":false}",rls_policy_always_true_public_product_options_Allow authenticated users to delete product options
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.product_options` has an RLS policy `Allow authenticated users to insert product options` for `INSERT` that allows unrestricted access (WITH CHECK clause is always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""product_options"",""qual"":null,""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""INSERT"",""with_check"":""true"",""policy_name"":""Allow authenticated users to insert product options"",""permissive_using"":false,""permissive_with_check"":true}",rls_policy_always_true_public_product_options_Allow authenticated users to insert product options
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.product_options` has an RLS policy `Allow authenticated users to update product options` for `UPDATE` that allows unrestricted access (both USING and WITH CHECK are always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""product_options"",""qual"":""true"",""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""UPDATE"",""with_check"":""true"",""policy_name"":""Allow authenticated users to update product options"",""permissive_using"":true,""permissive_with_check"":true}",rls_policy_always_true_public_product_options_Allow authenticated users to update product options
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.product_variants` has an RLS policy `Allow authenticated delete variants` for `DELETE` that allows unrestricted access (USING clause is always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""product_variants"",""qual"":""true"",""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""DELETE"",""with_check"":null,""policy_name"":""Allow authenticated delete variants"",""permissive_using"":true,""permissive_with_check"":false}",rls_policy_always_true_public_product_variants_Allow authenticated delete variants
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.product_variants` has an RLS policy `Allow authenticated insert variants` for `INSERT` that allows unrestricted access (WITH CHECK clause is always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""product_variants"",""qual"":null,""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""INSERT"",""with_check"":""true"",""policy_name"":""Allow authenticated insert variants"",""permissive_using"":false,""permissive_with_check"":true}",rls_policy_always_true_public_product_variants_Allow authenticated insert variants
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.product_variants` has an RLS policy `Allow authenticated update variants` for `UPDATE` that allows unrestricted access (both USING and WITH CHECK are always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""product_variants"",""qual"":""true"",""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""UPDATE"",""with_check"":""true"",""policy_name"":""Allow authenticated update variants"",""permissive_using"":true,""permissive_with_check"":true}",rls_policy_always_true_public_product_variants_Allow authenticated update variants
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.products` has an RLS policy `Admin delete products` for `DELETE` that allows unrestricted access (USING clause is always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""products"",""qual"":""true"",""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""DELETE"",""with_check"":null,""policy_name"":""Admin delete products"",""permissive_using"":true,""permissive_with_check"":false}",rls_policy_always_true_public_products_Admin delete products
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.products` has an RLS policy `Admin insert products` for `INSERT` that allows unrestricted access (WITH CHECK clause is always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""products"",""qual"":null,""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""INSERT"",""with_check"":""true"",""policy_name"":""Admin insert products"",""permissive_using"":false,""permissive_with_check"":true}",rls_policy_always_true_public_products_Admin insert products
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.products` has an RLS policy `Admin update products` for `UPDATE` that allows unrestricted access (both USING and WITH CHECK are always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""products"",""qual"":""true"",""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""UPDATE"",""with_check"":null,""policy_name"":""Admin update products"",""permissive_using"":true,""permissive_with_check"":true}",rls_policy_always_true_public_products_Admin update products
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.products` has an RLS policy `Allow authenticated delete products` for `DELETE` that allows unrestricted access (USING clause is always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""products"",""qual"":""true"",""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""DELETE"",""with_check"":null,""policy_name"":""Allow authenticated delete products"",""permissive_using"":true,""permissive_with_check"":false}",rls_policy_always_true_public_products_Allow authenticated delete products
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.products` has an RLS policy `Allow authenticated insert products` for `INSERT` that allows unrestricted access (WITH CHECK clause is always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""products"",""qual"":null,""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""INSERT"",""with_check"":""true"",""policy_name"":""Allow authenticated insert products"",""permissive_using"":false,""permissive_with_check"":true}",rls_policy_always_true_public_products_Allow authenticated insert products
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.products` has an RLS policy `Allow authenticated update products` for `UPDATE` that allows unrestricted access (both USING and WITH CHECK are always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""products"",""qual"":""true"",""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""UPDATE"",""with_check"":""true"",""policy_name"":""Allow authenticated update products"",""permissive_using"":true,""permissive_with_check"":true}",rls_policy_always_true_public_products_Allow authenticated update products
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.review_media` has an RLS policy `Authenticated users can upload review media` for `INSERT` that allows unrestricted access (WITH CHECK clause is always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""review_media"",""qual"":null,""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""INSERT"",""with_check"":""true"",""policy_name"":""Authenticated users can upload review media"",""permissive_using"":false,""permissive_with_check"":true}",rls_policy_always_true_public_review_media_Authenticated users can upload review media
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.reviews` has an RLS policy `Authenticated users can create reviews` for `INSERT` that allows unrestricted access (WITH CHECK clause is always true). This effectively bypasses row-level security for authenticated.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""reviews"",""qual"":null,""type"":""table"",""roles"":[""authenticated""],""schema"":""public"",""command"":""INSERT"",""with_check"":""true"",""policy_name"":""Authenticated users can create reviews"",""permissive_using"":false,""permissive_with_check"":true}",rls_policy_always_true_public_reviews_Authenticated users can create reviews
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.shipping_partners` has an RLS policy `Admin delete shipping_partners` for `DELETE` that allows unrestricted access (USING clause is always true). This effectively bypasses row-level security for -.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""shipping_partners"",""qual"":""true"",""type"":""table"",""roles"":[""-""],""schema"":""public"",""command"":""DELETE"",""with_check"":null,""policy_name"":""Admin delete shipping_partners"",""permissive_using"":true,""permissive_with_check"":false}",rls_policy_always_true_public_shipping_partners_Admin delete shipping_partners
rls_policy_always_true,RLS Policy Always True,WARN,EXTERNAL,"[""SECURITY""]","Detects RLS policies that use overly permissive expressions like \`USING (true)\` or \`WITH CHECK (true)\` for UPDATE, DELETE, or INSERT operations. SELECT policies with \`USING (true)\` are intentionally excluded as this pattern is often used deliberately for public read access.",Table `public.shipping_partners` has an RLS policy `Admin write shipping_partners` for `INSERT` that allows unrestricted access (WITH CHECK clause is always true). This effectively bypasses row-level security for -.,https://supabase.com/docs/guides/database/database-linter?lint=0024_permissive_rls_policy,"{""name"":""shipping_partners"",""qual"":null,""type"":""table"",""roles"":[""-""],""schema"":""public"",""command"":""INSERT"",""with_check"":""true"",""policy_name"":""Admin write shipping_partners"",""permissive_using"":false,""permissive_with_check"":true}",rls_policy_always_true_public_shipping_partners_Admin write shipping_partners
auth_leaked_password_protection,Leaked Password Protection Disabled,WARN,EXTERNAL,"[""SECURITY""]",Leaked password protection is currently disabled.,Supabase Auth prevents the use of compromised passwords by checking against HaveIBeenPwned.org. Enable this feature to enhance security.,https://supabase.com/docs/guides/auth/password-security#password-strength-and-leaked-password-protection,"{""type"":""auth"",""entity"":""Auth""}",auth_leaked_password_protection
